0.1435562805872756, 3.135729386892177
0.1239804241435562, 3.142071881606765
0.07830342577487764, 3.1505285412262154
0.04893964110929855, 3.171670190274841
0.03262642740619898, 3.197040169133192
0.026101141924959215, 3.218181818181818
0.009787928221859643, 3.252008456659619
0.0065252854812397065, 3.27737843551797
0.0065252854812397065, 3.3069767441860463
-0.0032626427406199365, 3.3344608879492594
-0.0032626427406199365, 3.3661733615221983
-0.0032626427406199365, 3.40845665961945
-0.0032626427406199365, 3.4359408033826635
0.0032626427406198255, 3.4697674418604647
0.1827079934747145, 3.1315010570824517
0.23491027732463293, 3.125158562367864
0.2903752039151712, 3.1167019027484137
0.3491027732463295, 3.1167019027484137
0.4274061990212071, 3.110359408033826
0.5350734094616638, 3.106131078224101
0.6884176182707993, 3.0997885835095134
0.8417618270799347, 3.0934460887949253
0.9722675367047307, 3.08076109936575
1.1484502446982054, 3.0701902748414374
1.2659053833605218, 3.059619450317124
1.3670473083197388, 3.051162790697674
1.5138662316476346, 3.036363636363636
1.6672104404567696, 3.0173361522198725
1.7455138662316476, 3.0067653276955597
1.8433931484502444, 2.985623678646934
1.915171288743882, 2.9623678646934457
1.964110929853181, 2.9475687103594073
2.0065252854812394, 2.9327695560253693
2.0456769983686782, 2.9095137420718813
2.078303425774877, 2.886257928118393
2.1044045676998366, 2.8630021141649045
2.127243066884176, 2.835517970401691
2.146818923327895, 2.805919661733615
2.159869494290375, 2.7805496828752636
2.1696574225122345, 2.746723044397463
2.189233278955954, 2.715010570824524
2.1990212071778137, 2.6769556025369976
2.2055464926590536, 2.6346723044397455
2.2185970636215333, 2.588160676532769
2.2316476345840126, 2.5310782241014795
2.2414355628058726, 2.4613107822410143
2.2446982055464924, 2.3746300211416482
